#app,#text to play
output/scripts/rfsuite/audio/default/adjfunctions/i.wav,I,,
output/scripts/rfsuite/audio/default/adjfunctions/d.wav,D,,
output/scripts/rfsuite/audio/default/adjfunctions/f.wav,F,,
output/scripts/rfsuite/audio/default/adjfunctions/o.wav,O,,
output/scripts/rfsuite/audio/default/adjfunctions/gain.wav,Gain,,
output/scripts/rfsuite/audio/default/adjfunctions/cw.wav,Sens horaire,,
output/scripts/rfsuite/audio/default/adjfunctions/ccw.wav,Sens antihoraire,,
output/scripts/rfsuite/audio/default/adjfunctions/cyclic.wav,Cyclique,,
output/scripts/rfsuite/audio/default/adjfunctions/ff.wav,Avance anticipatrice,,
output/scripts/rfsuite/audio/default/adjfunctions/collective.wav,Pas collectif,,
output/scripts/rfsuite/audio/default/adjfunctions/dyn.wav,Dynamique,,
output/scripts/rfsuite/audio/default/adjfunctions/decay.wav,Attenuation,,
output/scripts/rfsuite/audio/default/adjfunctions/gyro.wav,Gyroscope,,
output/scripts/rfsuite/audio/default/adjfunctions/cutoff.wav,Seuil,,
output/scripts/rfsuite/audio/default/adjfunctions/dterm.wav,Terme D,,
output/scripts/rfsuite/audio/default/adjfunctions/rescue.wav,Sauvetage,,
output/scripts/rfsuite/audio/default/adjfunctions/climb.wav,Monter,,
output/scripts/rfsuite/audio/default/adjfunctions/collective.wav,Pas collectif,,
output/scripts/rfsuite/audio/default/adjfunctions/hover.wav,Vol stationnaire,,
output/scripts/rfsuite/audio/default/adjfunctions/alt.wav,Altitude,,
output/scripts/rfsuite/audio/default/adjfunctions/angle.wav,Angle,,
output/scripts/rfsuite/audio/default/adjfunctions/level.wav,Niveau,,
output/scripts/rfsuite/audio/default/adjfunctions/horizon.wav,Horizon,,
output/scripts/rfsuite/audio/default/adjfunctions/acro.wav,Acro,,
output/scripts/rfsuite/audio/default/adjfunctions/gov.wav,Gouverneur,,
output/scripts/rfsuite/audio/default/adjfunctions/crossc.wav,Couplage croise,,
output/scripts/rfsuite/audio/default/adjfunctions/acc.wav,Accelerometre,,
output/scripts/rfsuite/audio/default/adjfunctions/trim.wav,Trim,,
