#app,#text to play
scripts/rfsuite/audio/en/gb/adjfunctions/d.wav,D,,
scripts/rfsuite/audio/en/gb/adjfunctions/f.wav,F,,
scripts/rfsuite/audio/en/gb/adjfunctions/o.wav,O,,
scripts/rfsuite/audio/en/gb/adjfunctions/gain.wav,Gain,,
scripts/rfsuite/audio/en/gb/adjfunctions/cw.wav,CW,,
scripts/rfsuite/audio/en/gb/adjfunctions/ccw.wav,CCW,,
scripts/rfsuite/audio/en/gb/adjfunctions/cyclic.wav,Cyclic,,
scripts/rfsuite/audio/en/gb/adjfunctions/ff.wav,Feed Forward,,
scripts/rfsuite/audio/en/gb/adjfunctions/collective.wav,Collective,,
scripts/rfsuite/audio/en/gb/adjfunctions/dyn.wav,Dynamic,,
scripts/rfsuite/audio/en/gb/adjfunctions/decay.wav,Decay,,
scripts/rfsuite/audio/en/gb/adjfunctions/gyro.wav,Gyro,,
scripts/rfsuite/audio/en/gb/adjfunctions/cutoff.wav,Cut Off,,
scripts/rfsuite/audio/en/gb/adjfunctions/dterm.wav,d term,,
scripts/rfsuite/audio/en/gb/adjfunctions/rescue.wav,Rescue,,
scripts/rfsuite/audio/en/gb/adjfunctions/climb.wav,Climb,,
scripts/rfsuite/audio/en/gb/adjfunctions/collective.wav,Collective,,
scripts/rfsuite/audio/en/gb/adjfunctions/hover.wav,Hover,,
scripts/rfsuite/audio/en/gb/adjfunctions/alt.wav,Altitude,,
scripts/rfsuite/audio/en/gb/adjfunctions/angle.wav,Angle,,
scripts/rfsuite/audio/en/gb/adjfunctions/level.wav,Level,,
scripts/rfsuite/audio/en/gb/adjfunctions/horizon.wav,horizon,,
scripts/rfsuite/audio/en/gb/adjfunctions/acro.wav,Acro,,
scripts/rfsuite/audio/en/gb/adjfunctions/gov.wav,Governor,,
scripts/rfsuite/audio/en/gb/adjfunctions/crossc.wav,Cross Coupling,,
scripts/rfsuite/audio/en/gb/adjfunctions/acc.wav,Accelerometer,,
scripts/rfsuite/audio/en/gb/adjfunctions/trim.wav,Trim,,
