#app,#text to play
scripts/rfsuite/audio/en/us/adjfunctions/gain.wav,Gain,,
scripts/rfsuite/audio/en/us/adjfunctions/cw.wav,CW,,
scripts/rfsuite/audio/en/us/adjfunctions/ccw.wav,CCW,,
scripts/rfsuite/audio/en/us/adjfunctions/cyclic.wav,Cyclic,,
scripts/rfsuite/audio/en/us/adjfunctions/ff.wav,Feed Forward,,
scripts/rfsuite/audio/en/us/adjfunctions/collective.wav,Collective,,
scripts/rfsuite/audio/en/us/adjfunctions/dyn.wav,Dynamic,,
scripts/rfsuite/audio/en/us/adjfunctions/decay.wav,Decay,,
scripts/rfsuite/audio/en/us/adjfunctions/gyro.wav,Gyro,,
scripts/rfsuite/audio/en/us/adjfunctions/cutoff.wav,Cut Off,,
scripts/rfsuite/audio/en/us/adjfunctions/dterm.wav,d term,,
scripts/rfsuite/audio/en/us/adjfunctions/rescue.wav,Rescue,,
scripts/rfsuite/audio/en/us/adjfunctions/climb.wav,Climb,,
scripts/rfsuite/audio/en/us/adjfunctions/collective.wav,Collective,,
scripts/rfsuite/audio/en/us/adjfunctions/hover.wav,Hover,,
scripts/rfsuite/audio/en/us/adjfunctions/alt.wav,Altitude,,
scripts/rfsuite/audio/en/us/adjfunctions/angle.wav,Angle,,
scripts/rfsuite/audio/en/us/adjfunctions/level.wav,Level,,
scripts/rfsuite/audio/en/us/adjfunctions/horizon.wav,horizon,,
scripts/rfsuite/audio/en/us/adjfunctions/acro.wav,Acro,,
scripts/rfsuite/audio/en/us/adjfunctions/gov.wav,Governor,,
scripts/rfsuite/audio/en/us/adjfunctions/crossc.wav,Cross Coupling,,
scripts/rfsuite/audio/en/us/adjfunctions/acc.wav,Accelerometer,,
scripts/rfsuite/audio/en/us/adjfunctions/trim.wav,Trim,,
