#app,#text to play
scripts/rfsuite/audio/en/default/adjfunctions/gain.wav,Gain,,
scripts/rfsuite/audio/en/default/adjfunctions/cw.wav,CW,,
scripts/rfsuite/audio/en/default/adjfunctions/ccw.wav,CCW,,
scripts/rfsuite/audio/en/default/adjfunctions/cyclic.wav,Cyclic,,
scripts/rfsuite/audio/en/default/adjfunctions/ff.wav,Feed Forward,,
scripts/rfsuite/audio/en/default/adjfunctions/collective.wav,Collective,,
scripts/rfsuite/audio/en/default/adjfunctions/dyn.wav,Dynamic,,
scripts/rfsuite/audio/en/default/adjfunctions/decay.wav,Decay,,
scripts/rfsuite/audio/en/default/adjfunctions/gyro.wav,Gyro,,
scripts/rfsuite/audio/en/default/adjfunctions/cutoff.wav,Cut Off,,
scripts/rfsuite/audio/en/default/adjfunctions/dterm.wav,d term,,
scripts/rfsuite/audio/en/default/adjfunctions/rescue.wav,Rescue,,
scripts/rfsuite/audio/en/default/adjfunctions/climb.wav,Climb,,
scripts/rfsuite/audio/en/default/adjfunctions/collective.wav,Collective,,
scripts/rfsuite/audio/en/default/adjfunctions/hover.wav,Hover,,
scripts/rfsuite/audio/en/default/adjfunctions/alt.wav,Altitude,,
scripts/rfsuite/audio/en/default/adjfunctions/angle.wav,Angle,,
scripts/rfsuite/audio/en/default/adjfunctions/level.wav,Level,,
scripts/rfsuite/audio/en/default/adjfunctions/horizon.wav,horizon,,
scripts/rfsuite/audio/en/default/adjfunctions/acro.wav,Acro,,
scripts/rfsuite/audio/en/default/adjfunctions/gov.wav,Governor,,
scripts/rfsuite/audio/en/default/adjfunctions/crossc.wav,Cross Coupling,,
scripts/rfsuite/audio/en/default/adjfunctions/acc.wav,Accelerometer,,
scripts/rfsuite/audio/en/default/adjfunctions/trim.wav,Trim,,
