#app,#text to play
output/scripts/rfsuite/audio/default/adjfunctions/i.wav,I,,
output/scripts/rfsuite/audio/default/adjfunctions/d.wav,D,,
output/scripts/rfsuite/audio/default/adjfunctions/f.wav,F,,
output/scripts/rfsuite/audio/default/adjfunctions/o.wav,O,,
output/scripts/rfsuite/audio/default/adjfunctions/gain.wav,Ganancia,,
output/scripts/rfsuite/audio/default/adjfunctions/cw.wav,Sentido Horario,,
output/scripts/rfsuite/audio/default/adjfunctions/ccw.wav,Sentido Antihorario,,
output/scripts/rfsuite/audio/default/adjfunctions/cyclic.wav,Cíclico,,
output/scripts/rfsuite/audio/default/adjfunctions/ff.wav,Pasaje Adelante,,
output/scripts/rfsuite/audio/default/adjfunctions/collective.wav,Colectivo,,
output/scripts/rfsuite/audio/default/adjfunctions/dyn.wav,Dinámico,,
output/scripts/rfsuite/audio/default/adjfunctions/decay.wav,Decadencia,,
output/scripts/rfsuite/audio/default/adjfunctions/gyro.wav,Giro,,
output/scripts/rfsuite/audio/default/adjfunctions/cutoff.wav,Corte,,
output/scripts/rfsuite/audio/default/adjfunctions/dterm.wav,Término d,,
output/scripts/rfsuite/audio/default/adjfunctions/rescue.wav,Rescate,,
output/scripts/rfsuite/audio/default/adjfunctions/climb.wav,Trepada,,
output/scripts/rfsuite/audio/default/adjfunctions/collective.wav,Colectivo,,
output/scripts/rfsuite/audio/default/adjfunctions/hover.wav,Sobrevuelo,,
output/scripts/rfsuite/audio/default/adjfunctions/alt.wav,Altitud,,
output/scripts/rfsuite/audio/default/adjfunctions/angle.wav,ángulo,,
output/scripts/rfsuite/audio/default/adjfunctions/level.wav,Nivel,,
output/scripts/rfsuite/audio/default/adjfunctions/horizon.wav,horizonte,,
output/scripts/rfsuite/audio/default/adjfunctions/acro.wav,Acro,,
output/scripts/rfsuite/audio/default/adjfunctions/gov.wav,Governor,,
output/scripts/rfsuite/audio/default/adjfunctions/crossc.wav,Acoplamiento Cruzado,,
output/scripts/rfsuite/audio/default/adjfunctions/acc.wav,Acelerómetro,,
output/scripts/rfsuite/audio/default/adjfunctions/trim.wav,Recorte,,
